ShipmentNumber,ExceptionCode,ExceptionDescription,ExceptionCategory,SeverityCode,ExceptionStatus,ExceptionDateTime,ResolvedDateTime,DelayMinutesImpact,ResponsibleParty,Notes
SHP0008301,ADDR,Address Issue,Address,Medium,Closed,2025-04-30 13:28:10,2025-05-01 14:30:10,898,Customer,Delivery address requires correction or validation.
SHP0008302,ADDR,Address Issue,Address,Medium,Closed,2025-02-13 22:08:56,2025-02-14 09:02:46,199,Customer,Delivery address requires correction or validation.
SHP0008303,MSCN,Missed Scan,Process,Medium,Closed,2025-09-25 12:48:26,2025-09-26 05:12:05,534,Operations,Expected scan was not captured on time.
SHP0008305,MSCN,Missed Scan,Process,Medium,Closed,2025-06-20 07:31:58,2025-06-20 22:08:43,165,Operations,Expected scan was not captured on time.
SHP0008311,ADDR,Address Issue,Address,Medium,Closed,2025-06-13 20:08:01,2025-06-14 15:34:25,718,Customer,Delivery address requires correction or validation.
SHP0008314,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-03-14 08:19:50,2025-03-14 18:40:56,161,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008319,DAMG,Damaged Shipment,Damage,High,Open,2025-02-01 03:42:24,,1525,Carrier,Shipment flagged for damage inspection.
SHP0008321,ADDR,Address Issue,Address,Medium,Closed,2025-04-07 07:46:24,2025-04-07 20:22:24,351,Customer,Delivery address requires correction or validation.
SHP0008327,MSCN,Missed Scan,Process,Medium,Closed,2025-05-19 11:43:40,2025-05-20 00:35:39,180,Operations,Expected scan was not captured on time.
SHP0008328,WX,Weather Delay,Weather,High,Closed,2025-03-07 03:19:25,2025-03-08 06:49:45,1297,Carrier,Shipment delayed because of weather conditions.
SHP0008333,WX,Weather Delay,Weather,High,Closed,2025-03-18 02:03:47,2025-03-18 17:04:13,880,Carrier,Shipment delayed because of weather conditions.
SHP0008336,ADDR,Address Issue,Address,Medium,Closed,2025-07-03 19:31:11,2025-07-04 19:07:26,490,Customer,Delivery address requires correction or validation.
SHP0008339,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-07-01 11:18:12,2025-07-02 08:05:12,899,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008341,MECH,Equipment Failure,Mechanical,High,Open,2025-01-10 18:48:40,,453,Carrier,Equipment failure caused an operational delay.
SHP0008343,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-05-01 23:13:08,2025-05-02 06:24:31,82,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008345,DAMG,Damaged Shipment,Damage,High,Closed,2025-09-08 06:52:25,2025-09-09 09:02:11,1291,Carrier,Shipment flagged for damage inspection.
SHP0008347,ADDR,Address Issue,Address,Medium,Closed,2025-05-30 20:54:27,2025-05-31 16:45:32,904,Customer,Delivery address requires correction or validation.
SHP0008348,WX,Weather Delay,Weather,High,Closed,2025-09-17 19:56:17,2025-09-18 12:27:38,844,Carrier,Shipment delayed because of weather conditions.
SHP0008356,DAMG,Damaged Shipment,Damage,High,Closed,2025-04-19 12:13:47,2025-04-19 21:25:22,397,Carrier,Shipment flagged for damage inspection.
SHP0008357,WX,Weather Delay,Weather,High,Closed,2025-03-06 13:38:07,2025-03-07 05:48:07,704,Carrier,Shipment delayed because of weather conditions.
SHP0008358,WX,Weather Delay,Weather,High,Open,2025-06-27 21:31:59,,572,Carrier,Shipment delayed because of weather conditions.
SHP0008360,MSCN,Missed Scan,Process,Medium,Closed,2025-05-01 13:51:28,2025-05-01 22:47:12,125,Operations,Expected scan was not captured on time.
SHP0008361,MSCN,Missed Scan,Process,Medium,Open,2025-09-24 23:37:02,,221,Operations,Expected scan was not captured on time.
SHP0008363,MECH,Equipment Failure,Mechanical,High,Closed,2025-05-21 13:53:58,2025-05-22 10:03:27,557,Carrier,Equipment failure caused an operational delay.
SHP0008368,MSCN,Missed Scan,Process,Medium,Open,2025-07-25 08:16:32,,529,Operations,Expected scan was not captured on time.
SHP0008370,MSCN,Missed Scan,Process,Medium,Closed,2025-03-24 06:19:41,2025-03-24 20:32:03,332,Operations,Expected scan was not captured on time.
SHP0008372,MSCN,Missed Scan,Process,Medium,Closed,2025-01-21 00:02:41,2025-01-21 08:40:42,360,Operations,Expected scan was not captured on time.
SHP0008373,MSCN,Missed Scan,Process,Medium,Closed,2025-04-28 15:09:40,2025-04-29 13:59:34,511,Operations,Expected scan was not captured on time.
SHP0008374,ADDR,Address Issue,Address,Medium,Closed,2025-02-11 13:39:04,2025-02-12 04:40:05,751,Customer,Delivery address requires correction or validation.
SHP0008379,WX,Weather Delay,Weather,High,Closed,2025-03-28 07:21:44,2025-03-28 21:32:15,600,Carrier,Shipment delayed because of weather conditions.
SHP0008380,ADDR,Address Issue,Address,Medium,Closed,2025-02-22 21:08:28,2025-02-24 02:54:58,1134,Customer,Delivery address requires correction or validation.
SHP0008383,WX,Weather Delay,Weather,High,Closed,2025-05-27 12:53:42,2025-05-28 14:15:04,693,Carrier,Shipment delayed because of weather conditions.
SHP0008386,MSCN,Missed Scan,Process,Medium,Closed,2025-07-23 18:58:57,2025-07-24 10:20:06,147,Operations,Expected scan was not captured on time.
SHP0008389,WX,Weather Delay,Weather,High,Closed,2025-06-28 10:32:51,2025-06-29 22:35:37,1464,Carrier,Shipment delayed because of weather conditions.
SHP0008394,DAMG,Damaged Shipment,Damage,High,Closed,2025-08-18 01:31:18,2025-08-18 18:47:29,2367,Carrier,Shipment flagged for damage inspection.
SHP0008395,MSCN,Missed Scan,Process,Medium,Closed,2025-08-14 16:41:32,2025-08-15 08:40:34,228,Operations,Expected scan was not captured on time.
SHP0008397,WX,Weather Delay,Weather,High,Closed,2025-07-16 11:54:25,2025-07-16 22:02:00,429,Carrier,Shipment delayed because of weather conditions.
SHP0008398,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-05-01 13:31:59,2025-05-01 16:41:56,259,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008399,ADDR,Address Issue,Address,Medium,Closed,2025-07-14 12:53:40,2025-07-15 05:00:30,743,Customer,Delivery address requires correction or validation.
SHP0008403,WX,Weather Delay,Weather,High,Closed,2025-03-10 03:47:23,2025-03-11 09:36:38,1500,Carrier,Shipment delayed because of weather conditions.
SHP0008405,WX,Weather Delay,Weather,High,Closed,2025-01-25 17:48:39,2025-01-27 02:55:16,1244,Carrier,Shipment delayed because of weather conditions.
SHP0008407,ADDR,Address Issue,Address,Medium,Closed,2025-02-08 19:52:22,2025-02-09 10:54:48,515,Customer,Delivery address requires correction or validation.
SHP0008412,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-09-09 06:57:11,2025-09-09 18:21:51,79,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008413,ADDR,Address Issue,Address,Medium,Closed,2025-02-07 00:13:14,2025-02-08 09:05:23,1203,Customer,Delivery address requires correction or validation.
SHP0008414,WX,Weather Delay,Weather,High,Closed,2025-09-15 03:42:09,2025-09-15 16:38:16,484,Carrier,Shipment delayed because of weather conditions.
SHP0008417,MSCN,Missed Scan,Process,Medium,Closed,2025-08-25 12:42:50,2025-08-25 17:06:02,292,Operations,Expected scan was not captured on time.
SHP0008419,WX,Weather Delay,Weather,High,Closed,2025-03-21 03:18:49,2025-03-21 23:25:24,750,Carrier,Shipment delayed because of weather conditions.
SHP0008420,DAMG,Damaged Shipment,Damage,High,Open,2025-06-09 05:51:47,,561,Carrier,Shipment flagged for damage inspection.
SHP0008421,MSCN,Missed Scan,Process,Medium,Open,2025-09-03 11:29:02,,430,Operations,Expected scan was not captured on time.
SHP0008426,ADDR,Address Issue,Address,Medium,Closed,2025-09-27 22:02:40,2025-09-28 19:54:40,1104,Customer,Delivery address requires correction or validation.
SHP0008427,MSCN,Missed Scan,Process,Medium,Closed,2025-07-02 06:19:10,2025-07-02 09:17:41,149,Operations,Expected scan was not captured on time.
SHP0008431,ADDR,Address Issue,Address,Medium,Closed,2025-09-25 13:35:10,2025-09-26 15:52:05,1191,Customer,Delivery address requires correction or validation.
SHP0008433,MECH,Equipment Failure,Mechanical,High,Open,2025-01-23 03:44:39,,1230,Carrier,Equipment failure caused an operational delay.
SHP0008439,WX,Weather Delay,Weather,High,Closed,2025-05-06 01:23:30,2025-05-06 22:19:50,1395,Carrier,Shipment delayed because of weather conditions.
SHP0008440,DAMG,Damaged Shipment,Damage,High,Closed,2025-09-28 19:16:20,2025-09-30 12:16:37,2364,Carrier,Shipment flagged for damage inspection.
SHP0008442,ADDR,Address Issue,Address,Medium,Closed,2025-09-14 04:14:03,2025-09-15 09:50:01,1330,Customer,Delivery address requires correction or validation.
SHP0008443,MSCN,Missed Scan,Process,Medium,Closed,2025-06-27 20:46:22,2025-06-28 13:11:16,298,Operations,Expected scan was not captured on time.
SHP0008445,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-04-09 03:45:36,2025-04-09 18:49:12,622,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008448,WX,Weather Delay,Weather,High,Closed,2025-06-15 06:03:39,2025-06-15 19:41:19,386,Carrier,Shipment delayed because of weather conditions.
SHP0008451,MSCN,Missed Scan,Process,Medium,Closed,2025-01-14 02:50:08,2025-01-14 08:45:50,406,Operations,Expected scan was not captured on time.
SHP0008452,WX,Weather Delay,Weather,High,Closed,2025-03-21 10:27:47,2025-03-22 02:31:43,544,Carrier,Shipment delayed because of weather conditions.
SHP0008453,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-07-07 15:49:10,2025-07-08 09:20:18,563,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008459,MSCN,Missed Scan,Process,Medium,Closed,2025-09-22 03:51:03,2025-09-22 14:42:12,305,Operations,Expected scan was not captured on time.
SHP0008460,DAMG,Damaged Shipment,Damage,High,Closed,2025-06-18 12:08:31,2025-06-20 01:00:53,1614,Carrier,Shipment flagged for damage inspection.
SHP0008463,DAMG,Damaged Shipment,Damage,High,Closed,2025-03-18 11:28:10,2025-03-20 12:03:35,2389,Carrier,Shipment flagged for damage inspection.
SHP0008467,ADDR,Address Issue,Address,Medium,Closed,2025-09-13 17:19:26,2025-09-14 12:55:13,1101,Customer,Delivery address requires correction or validation.
SHP0008472,WX,Weather Delay,Weather,High,Closed,2025-06-22 02:29:56,2025-06-22 17:40:17,736,Carrier,Shipment delayed because of weather conditions.
SHP0008474,ADDR,Address Issue,Address,Medium,Closed,2025-06-05 13:06:21,2025-06-06 06:12:28,929,Customer,Delivery address requires correction or validation.
SHP0008482,WX,Weather Delay,Weather,High,Closed,2025-08-13 14:39:42,2025-08-14 19:20:34,1177,Carrier,Shipment delayed because of weather conditions.
SHP0008484,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-02-12 01:06:35,2025-02-12 09:56:38,500,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008486,WX,Weather Delay,Weather,High,Closed,2025-07-08 20:50:21,2025-07-09 23:29:43,1442,Carrier,Shipment delayed because of weather conditions.
SHP0008487,DAMG,Damaged Shipment,Damage,High,Closed,2025-08-06 06:41:09,2025-08-07 21:34:53,2096,Carrier,Shipment flagged for damage inspection.
SHP0008500,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-02-19 20:38:44,2025-02-20 03:59:39,395,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008501,MSCN,Missed Scan,Process,Medium,Closed,2025-08-24 18:35:58,2025-08-25 05:29:33,228,Operations,Expected scan was not captured on time.
SHP0008505,WX,Weather Delay,Weather,High,Closed,2025-09-16 13:31:37,2025-09-17 19:47:28,1469,Carrier,Shipment delayed because of weather conditions.
SHP0008508,MSCN,Missed Scan,Process,Medium,Closed,2025-04-05 13:56:58,2025-04-05 17:38:54,345,Operations,Expected scan was not captured on time.
SHP0008509,MSCN,Missed Scan,Process,Medium,Closed,2025-02-14 15:04:30,2025-02-15 07:26:16,267,Operations,Expected scan was not captured on time.
SHP0008510,DAMG,Damaged Shipment,Damage,High,Closed,2025-04-18 04:34:48,2025-04-19 13:21:10,1577,Carrier,Shipment flagged for damage inspection.
SHP0008511,WX,Weather Delay,Weather,High,Closed,2025-01-12 13:17:13,2025-01-13 14:59:23,1369,Carrier,Shipment delayed because of weather conditions.
SHP0008513,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-09-21 07:43:31,2025-09-22 03:20:18,656,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008515,ADDR,Address Issue,Address,Medium,Closed,2025-09-05 19:30:05,2025-09-05 23:44:54,164,Customer,Delivery address requires correction or validation.
SHP0008517,WX,Weather Delay,Weather,High,Closed,2025-04-16 12:13:51,2025-04-17 21:20:48,1367,Carrier,Shipment delayed because of weather conditions.
SHP0008518,WX,Weather Delay,Weather,High,Closed,2025-04-05 14:59:01,2025-04-06 09:22:37,1174,Carrier,Shipment delayed because of weather conditions.
SHP0008519,DAMG,Damaged Shipment,Damage,High,Closed,2025-09-08 16:54:44,2025-09-10 07:58:13,2315,Carrier,Shipment flagged for damage inspection.
SHP0008521,MSCN,Missed Scan,Process,Medium,Closed,2025-01-07 08:15:08,2025-01-07 23:43:36,230,Operations,Expected scan was not captured on time.
SHP0008523,WX,Weather Delay,Weather,High,Closed,2025-03-07 05:15:41,2025-03-08 10:34:55,1074,Carrier,Shipment delayed because of weather conditions.
SHP0008529,WX,Weather Delay,Weather,High,Closed,2025-07-23 16:26:43,2025-07-24 05:06:00,287,Carrier,Shipment delayed because of weather conditions.
SHP0008535,MECH,Equipment Failure,Mechanical,High,Closed,2025-05-05 12:44:24,2025-05-06 18:11:29,1280,Carrier,Equipment failure caused an operational delay.
SHP0008539,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-05-21 03:09:34,2025-05-21 08:11:40,191,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008541,ADDR,Address Issue,Address,Medium,Closed,2025-08-18 16:06:33,2025-08-19 18:30:32,1059,Customer,Delivery address requires correction or validation.
SHP0008542,WX,Weather Delay,Weather,High,Closed,2025-07-17 07:32:20,2025-07-17 20:24:00,882,Carrier,Shipment delayed because of weather conditions.
SHP0008544,DAMG,Damaged Shipment,Damage,High,Closed,2025-04-12 05:03:35,2025-04-12 21:13:00,572,Carrier,Shipment flagged for damage inspection.
SHP0008547,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-05-22 06:33:40,2025-05-22 16:58:41,271,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008548,MECH,Equipment Failure,Mechanical,High,Closed,2025-03-15 10:26:42,2025-03-15 22:00:55,733,Carrier,Equipment failure caused an operational delay.
SHP0008552,MSCN,Missed Scan,Process,Medium,Closed,2025-02-14 00:19:32,2025-02-14 13:12:37,232,Operations,Expected scan was not captured on time.
SHP0008553,WX,Weather Delay,Weather,High,Closed,2025-09-18 05:21:14,2025-09-19 05:19:30,1382,Carrier,Shipment delayed because of weather conditions.
SHP0008556,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-01-26 06:53:07,2025-01-27 00:37:21,529,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008559,ADDR,Address Issue,Address,Medium,Closed,2025-09-18 23:37:15,2025-09-19 12:38:55,151,Customer,Delivery address requires correction or validation.
SHP0008560,WX,Weather Delay,Weather,High,Closed,2025-07-07 17:21:01,2025-07-08 17:45:18,1429,Carrier,Shipment delayed because of weather conditions.
SHP0008561,MSCN,Missed Scan,Process,Medium,Closed,2025-05-31 01:05:44,2025-05-31 13:56:15,340,Operations,Expected scan was not captured on time.
SHP0008563,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-01-08 21:30:19,2025-01-09 15:44:11,596,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008565,WX,Weather Delay,Weather,High,Closed,2025-09-15 09:00:41,2025-09-16 17:27:38,1370,Carrier,Shipment delayed because of weather conditions.
SHP0008567,MECH,Equipment Failure,Mechanical,High,Closed,2025-07-11 10:23:26,2025-07-12 03:29:49,823,Carrier,Equipment failure caused an operational delay.
SHP0008569,MSCN,Missed Scan,Process,Medium,Closed,2025-06-19 22:44:20,2025-06-20 07:16:31,508,Operations,Expected scan was not captured on time.
SHP0008570,WX,Weather Delay,Weather,High,Closed,2025-06-13 06:18:13,2025-06-14 00:59:19,535,Carrier,Shipment delayed because of weather conditions.
SHP0008571,DAMG,Damaged Shipment,Damage,High,Closed,2025-04-29 17:01:31,2025-04-30 13:06:51,1167,Carrier,Shipment flagged for damage inspection.
SHP0008572,DAMG,Damaged Shipment,Damage,High,Closed,2025-03-09 16:20:42,2025-03-10 18:37:34,1269,Carrier,Shipment flagged for damage inspection.
SHP0008576,WX,Weather Delay,Weather,High,Closed,2025-05-07 20:09:12,2025-05-08 22:58:39,1254,Carrier,Shipment delayed because of weather conditions.
SHP0008577,MSCN,Missed Scan,Process,Medium,Closed,2025-08-25 11:37:03,2025-08-25 21:07:54,390,Operations,Expected scan was not captured on time.
SHP0008580,MSCN,Missed Scan,Process,Medium,Open,2025-07-25 12:55:59,,290,Operations,Expected scan was not captured on time.
SHP0008581,WX,Weather Delay,Weather,High,Closed,2025-01-06 09:34:57,2025-01-07 12:32:59,1437,Carrier,Shipment delayed because of weather conditions.
SHP0008582,DAMG,Damaged Shipment,Damage,High,Open,2025-07-12 17:18:25,,1415,Carrier,Shipment flagged for damage inspection.
SHP0008584,WX,Weather Delay,Weather,High,Closed,2025-04-26 08:12:52,2025-04-27 17:12:53,1543,Carrier,Shipment delayed because of weather conditions.
SHP0008585,MSCN,Missed Scan,Process,Medium,Closed,2025-05-27 21:36:25,2025-05-28 15:17:34,422,Operations,Expected scan was not captured on time.
SHP0008586,WX,Weather Delay,Weather,High,Closed,2025-07-06 21:01:25,2025-07-08 04:05:46,1244,Carrier,Shipment delayed because of weather conditions.
SHP0008588,MSCN,Missed Scan,Process,Medium,Closed,2025-09-01 17:17:41,2025-09-02 09:11:55,255,Operations,Expected scan was not captured on time.
SHP0008594,CAP,Capacity Constraint,Capacity,Medium,Closed,2025-07-05 08:29:59,2025-07-05 23:24:06,454,Carrier,Shipment delayed due to available trailer or dock capacity.
SHP0008597,WX,Weather Delay,Weather,High,Closed,2025-03-01 12:53:55,2025-03-02 21:04:56,1631,Carrier,Shipment delayed because of weather conditions.
SHP0008603,MSCN,Missed Scan,Process,Medium,Closed,2025-07-19 03:42:14,2025-07-19 22:43:26,479,Operations,Expected scan was not captured on time.
SHP0008606,DAMG,Damaged Shipment,Damage,High,Closed,2025-01-23 20:45:37,2025-01-26 01:25:59,2577,Carrier,Shipment flagged for damage inspection.
SHP0008608,ADDR,Address Issue,Address,Medium,Closed,2025-03-28 07:29:00,2025-03-29 15:47:04,1226,Customer,Delivery address requires correction or validation.
